year,date,township,WLN,latitude,longitude,method,clitellata_hirudinida,insecta_ephemeroptera,insecta_odonata,insecta_hemiptera,insecta_coleoptera,insecta_diptera,insecta_trichoptera,gastropoda_basommatophora,crustacea,mollusca
2011,2011-06-13,farmington,F-3,44.646677,-93.128044,BT2,0,0,0,0,0,0,0,0,0,0
2011,2011-06-13,farmington,F-3,44.646677,-93.128044,BT3,0,0,0,0,0,0,0,0,0,0
2011,2011-06-13,farmington,F-5,44.659735,-93.177871,DN,1,1,2,0,0,2,0,2,0,0
2011,2011-06-13,farmington,F-5,44.659735,-93.177871,BT1,1,1,0,4,1,1,0,2,0,0
2011,2011-06-13,farmington,F-5,44.659735,-93.177871,BT2,1,0,1,10,5,0,0,1,0,0
2011,2011-06-13,farmington,F-5,44.659735,-93.177871,BT3,3,0,0,13,3,0,0,0,0,0
2011,2011-06-13,farmington,F-6,44.640463,-93.157599,DN,3,0,2,0,0,0,0,2,1,1
2011,2011-06-13,farmington,F-6,44.640463,-93.157599,BT1,1,0,1,1,0,0,0,2,0,0
2011,2011-06-13,farmington,F-6,44.640463,-93.157599,BT2,2,0,0,2,16,0,0,2,0,0
2011,2011-06-13,farmington,F-6,44.640463,-93.157599,BT3,1,0,0,2,3,0,0,2,0,0
2011,2011-06-13,hastings,H-30,44.708145,-92.824535,DN,2,1,0,0,0,1,0,3,1,1
2011,2011-06-13,hastings,H-30,44.708145,-92.824535,BT1,3,0,0,9,4,0,0,0,0,0
2011,2011-06-13,hastings,H-30,44.708145,-92.824535,BT2,2,0,0,29,4,1,0,0,0,0
2011,2011-06-13,hastings,H-30,44.708145,-92.824535,BT3,2,0,0,3,0,0,0,0,0,0
2011,2011-06-15,burnsville,B-1,44.722346,-93.277829,DN,2,0,3,0,0,2,2,4,2,1
2011,2011-06-15,burnsville,B-1,44.722346,-93.277829,BT1,3,0,3,120,28,2,1,3,1,0
2011,2011-06-15,burnsville,B-1,44.722346,-93.277829,BT2,0,0,0,0,0,0,0,0,0,0
2011,2011-06-15,burnsville,B-1,44.722346,-93.277829,BT3,0,0,0,0,0,0,0,0,0,0
2011,2011-06-16,apple_valley,AV-5,44.764248,-93.20805,DN,3,0,1,0,0,1,0,2,0,1
2011,2011-06-16,apple_valley,AV-5,44.764248,-93.20805,BT1,2,0,2,17,13,1,0,1,0,0
2011,2011-06-16,apple_valley,AV-5,44.764248,-93.20805,BT2,0,0,0,0,0,0,0,0,0,0
2011,2011-06-16,apple_valley,AV-5,44.764248,-93.20805,BT3,0,0,0,0,0,0,0,0,0,0
2011,2011-06-16,burnsville,B-8,44.784916,-93.235959,DN,1,0,3,0,0,0,0,5,0,1
2011,2011-06-16,burnsville,B-8,44.784916,-93.235959,BT1,1,0,0,1,0,2,0,2,0,0
2011,2011-06-16,burnsville,B-8,44.784916,-93.235959,BT2,1,0,0,8,4,2,0,0,0,1
2011,2011-06-16,burnsville,B-8,44.784916,-93.235959,BT3,0,0,0,19,2,2,0,0,0,0
2011,2011-06-16,mendota_heights,MH-2,44.873927,-93.114444,DN,1,0,2,0,0,1,2,2,1,1
2011,2011-06-16,mendota_heights,MH-2,44.873927,-93.114444,BT1,1,0,0,49,2,0,1,2,0,1
2011,2011-06-16,mendota_heights,MH-2,44.873927,-93.114444,BT2,0,0,0,13,1,1,1,2,1,1
2011,2011-06-16,mendota_heights,MH-2,44.873927,-93.114444,BT3,0,0,0,16,1,0,2,2,0,0
2011,2011-06-16,south_st_paul,SSP-3,44.900316,-93.06406,DN,0,0,0,0,0,0,0,0,0,0
2011,2011-06-16,south_st_paul,SSP-3,44.900316,-93.06406,BT1,0,0,0,82,37,0,0,0,0,0
2011,2011-06-16,south_st_paul,SSP-3,44.900316,-93.06406,BT2,0,0,0,0,0,0,0,0,0,0
2011,2011-06-16,south_st_paul,SSP-3,44.900316,-93.06406,BT3,0,0,0,0,0,0,0,0,0,0
2011,2011-06-20,lakeville,L-8,44.685149,-93.298978,DN,3,1,2,0,0,1,3,4,1,0
2011,2011-06-20,lakeville,L-8,44.685149,-93.298978,BT1,0,1,2,7,2,0,0,1,1,0
2011,2011-06-20,lakeville,L-8,44.685149,-93.298978,BT2,0,0,0,0,0,0,0,0,0,0
2011,2011-06-20,lakeville,L-8,44.685149,-93.298978,BT3,0,0,0,0,0,1,2,1,1,0
2011,2011-06-20,hastings,H-56,44.688363,-92.966275,DN,2,1,2,0,0,2,0,1,1,0
2011,2011-06-20,hastings,H-56,44.688363,-92.966275,BT1,3,0,1,23,6,0,0,1,0,0
2011,2011-06-20,hastings,H-56,44.688363,-92.966275,BT2,2,0,2,10,4,0,0,1,1,0
2011,2011-06-20,hastings,H-56,44.688363,-92.966275,BT3,0,0,0,36,11,1,0,2,1,0
2011,2011-06-21,eagan,E-20,44.853643,-93.108279,DN,0,0,1,0,0,0,0,3,1,0
2011,2011-06-21,eagan,E-20,44.853643,-93.108279,BT1,3,0,2,278,47,0,0,1,1,1
2011,2011-06-21,eagan,E-20,44.853643,-93.108279,BT2,0,0,0,0,0,0,0,0,0,0
2011,2011-06-21,eagan,E-20,44.853643,-93.108279,BT3,0,0,0,0,0,0,0,0,0,0
2011,2011-06-21,mendota_heights,MH-15,44.868148,-93.122964,DN,1,0,2,0,0,1,3,2,2,0
2011,2011-06-21,mendota_heights,MH-15,44.868148,-93.122964,BT1,0,0,1,17,3,0,1,2,0,0
2011,2011-06-21,mendota_heights,MH-15,44.868148,-93.122964,BT2,0,0,0,0,0,0,0,0,0,0
2011,2011-06-21,mendota_heights,MH-15,44.868148,-93.122964,BT3,0,0,0,0,0,0,0,0,0,0
2011,2011-06-22,burnsville,B-7,44.77465,-93.241984,DN,1,0,2,0,0,1,0,2,0,1
2011,2011-06-22,burnsville,B-7,44.77465,-93.241984,BT1,1,0,0,59,2,0,0,2,0,0
2011,2011-06-22,burnsville,B-7,44.77465,-93.241984,BT2,0,0,0,0,0,0,0,0,0,0
2011,2011-06-22,burnsville,B-7,44.77465,-93.241984,BT3,0,0,0,0,0,0,0,0,0,0
2011,2011-06-27,farmington,F-6,44.640463,-93.157599,DN,5,0,2,0,0,1,1,4,1,1
2011,2011-06-27,farmington,F-6,44.640463,-93.157599,BT1,1,1,1,47,19,1,1,1,1,0
2011,2011-06-27,farmington,F-6,44.640463,-93.157599,BT2,0,0,0,0,0,0,0,0,0,0
2011,2011-06-27,farmington,F-6,44.640463,-93.157599,BT3,0,0,0,0,0,0,0,0,0,0
2011,2011-06-28,hastings,H-6,44.75551,-92.874954,DN,1,0,0,0,0,1,0,5,2,1
2011,2011-06-28,hastings,H-6,44.75551,-92.874954,BT1,0,0,0,19,7,1,0,3,2,0
2011,2011-06-28,hastings,H-6,44.75551,-92.874954,BT2,0,0,0,0,0,0,0,0,0,0
2011,2011-06-28,hastings,H-6,44.75551,-92.874954,BT3,0,0,0,0,0,0,0,0,0,0
2011,2011-06-29,rosemount,R-25,44.759978,-93.104135,DN,2,0,1,0,0,1,0,2,0,0
2011,2011-06-29,rosemount,R-25,44.759978,-93.104135,BT1,1,1,1,43,19,1,0,2,0,0
2011,2011-06-29,rosemount,R-25,44.759978,-93.104135,BT2,0,0,0,0,0,0,0,0,0,0
2011,2011-06-29,rosemount,R-25,44.759978,-93.104135,BT3,0,0,0,0,0,0,0,0,0,0
2011,2011-06-29,eagan,E-18,44.841903,-93.162184,DN,2,0,2,0,0,1,0,0,1,0
2011,2011-06-29,eagan,E-18,44.841903,-93.162184,BT1,3,0,0,38,2,0,3,0,1,0
2011,2011-06-29,eagan,E-18,44.841903,-93.162184,BT2,4,0,1,25,1,2,2,0,0,0
2011,2011-06-29,eagan,E-18,44.841903,-93.162184,BT3,2,0,0,75,6,1,3,0,1,0
2012,2012-05-31,hastings,H-4,44.727635,-92.887857,DN,1,0,1,0,0,2,0,1,0,0
2012,2012-05-31,hastings,H-4,44.727635,-92.887857,BT1,0,0,0,0,0,0,0,0,0,0
2012,2012-05-31,hastings,H-4,44.727635,-92.887857,BT2,0,0,0,0,0,0,0,0,0,0
2012,2012-05-31,hastings,H-4,44.727635,-92.887857,BT3,0,0,0,0,0,0,0,0,1,0
2012,2012-06-04,apple_valley,AV-13,44.75792,-93.17495,DN,3,0,1,0,0,0,0,3,2,1
2012,2012-06-04,apple_valley,AV-13,44.75792,-93.17495,BT1,1,0,2,3,4,1,0,1,0,0
2012,2012-06-04,apple_valley,AV-13,44.75792,-93.17495,BT2,0,0,0,0,0,0,0,0,0,0
2012,2012-06-04,apple_valley,AV-13,44.75792,-93.17495,BT3,0,0,0,0,0,0,0,0,0,0
2012,2012-06-04,apple_valley,AV-17,44.742657,-93.241523,DN,2,0,0,0,0,1,0,1,0,0
2012,2012-06-04,apple_valley,AV-17,44.742657,-93.241523,BT1,1,0,0,3,1,2,0,0,0,0
2012,2012-06-04,apple_valley,AV-17,44.742657,-93.241523,BT2,0,0,0,0,0,0,0,0,0,0
2012,2012-06-04,apple_valley,AV-17,44.742657,-93.241523,BT3,0,0,0,0,0,0,0,0,0,0
2012,2012-06-04,south_st_paul,SSP-1,44.886734,-93.060385,DN,0,2,3,0,0,1,3,1,1,0
2012,2012-06-04,south_st_paul,SSP-1,44.886734,-93.060385,BT1,0,0,1,39,32,1,0,0,1,0
2012,2012-06-04,south_st_paul,SSP-1,44.886734,-93.060385,BT2,0,0,0,0,0,0,0,0,0,0
2012,2012-06-04,south_st_paul,SSP-1,44.886734,-93.060385,BT3,0,0,0,0,0,0,0,0,0,0
2012,2012-06-05,farmington,F-3,44.646677,-93.128044,DN,0,0,0,0,0,2,0,2,1,0
2012,2012-06-05,farmington,F-3,44.646677,-93.128044,BT1,0,0,0,0,0,0,0,0,1,0
2012,2012-06-05,farmington,F-3,44.646677,-93.128044,BT2,0,0,0,0,0,0,0,0,1,0
2012,2012-06-05,farmington,F-3,44.646677,-93.128044,BT3,0,0,0,0,0,0,0,0,0,0
2012,2012-06-05,farmington,F-5,44.659735,-93.177871,DN,1,1,0,0,0,0,0,3,0,0
2012,2012-06-05,farmington,F-5,44.659735,-93.177871,BT1,1,0,0,75,37,1,0,2,0,0
2012,2012-06-05,farmington,F-5,44.659735,-93.177871,BT2,1,0,0,156,3,0,0,3,0,0
2012,2012-06-05,farmington,F-5,44.659735,-93.177871,BT3,0,0,0,0,0,0,0,0,0,0
2012,2012-06-05,farmington,F-6,44.640463,-93.157599,DN,2,0,2,0,0,2,0,1,2,1
2012,2012-06-05,farmington,F-6,44.640463,-93.157599,BT1,1,0,1,7,724,0,0,0,1,1
2012,2012-06-05,farmington,F-6,44.640463,-93.157599,BT2,1,0,2,8,13,1,0,0,2,1
2012,2012-06-05,farmington,F-6,44.640463,-93.157599,BT3,0,0,0,0,0,0,0,0,0,0
2012,2012-06-06,hastings,H-6,44.75551,-92.874954,DN,2,0,0,0,0,2,0,3,1,1
2012,2012-06-06,hastings,H-6,44.75551,-92.874954,BT1,1,0,0,0,0,1,0,3,0,1
2012,2012-06-06,hastings,H-6,44.75551,-92.874954,BT2,0,0,0,0,0,0,0,0,0,0
2012,2012-06-06,hastings,H-6,44.75551,-92.874954,BT3,0,0,0,0,0,0,0,0,0,0
2012,2012-06-06,burnsville,B-1,44.722346,-93.277829,DN,0,0,1,0,0,0,3,1,1,0
2012,2012-06-06,burnsville,B-1,44.722346,-93.277829,BT1,1,0,2,58,12,0,2,1,2,0
2012,2012-06-06,burnsville,B-1,44.722346,-93.277829,BT2,0,0,0,0,0,0,0,0,0,0
2012,2012-06-06,burnsville,B-1,44.722346,-93.277829,BT3,0,0,0,0,0,0,0,0,0,0
2012,2012-06-06,burnsville,B-6,44.744358,-93.249891,DN,0,0,2,0,0,0,0,0,1,0
2012,2012-06-06,burnsville,B-6,44.744358,-93.249891,BT1,1,0,0,0,3,1,0,3,1,0
2012,2012-06-06,burnsville,B-6,44.744358,-93.249891,BT2,0,0,0,0,0,0,0,0,0,0
2012,2012-06-06,burnsville,B-6,44.744358,-93.249891,BT3,0,0,0,0,0,0,0,0,0,0
2012,2012-06-06,hastings,H-6,44.75551,-92.874954,DN,0,1,1,0,0,1,1,1,1,0
2012,2012-06-06,hastings,H-6,44.75551,-92.874954,BT1,1,0,0,8,4,0,1,2,1,0
2012,2012-06-06,hastings,H-6,44.75551,-92.874954,BT2,0,0,0,37,20,0,1,1,1,0
2012,2012-06-06,hastings,H-6,44.75551,-92.874954,BT3,0,0,0,0,2,0,1,4,1,0
2012,2012-06-06,west_st_paul,WSP-2,44.910179,-93.070038,DN,1,0,3,0,0,1,0,3,1,1
2012,2012-06-06,west_st_paul,WSP-2,44.910179,-93.070038,BT1,0,0,1,5,0,0,1,3,2,1
2012,2012-06-06,west_st_paul,WSP-2,44.910179,-93.070038,BT2,0,0,0,0,0,0,0,0,0,0
2012,2012-06-06,west_st_paul,WSP-2,44.910179,-93.070038,BT3,0,0,0,0,0,0,0,0,0,0
2012,2012-06-09,rosemount,R-1,44.755664,-93.154008,DN,1,1,1,0,0,0,0,2,1,0
2012,2012-06-09,rosemount,R-1,44.755664,-93.154008,BT1,1,0,0,89,27,0,0,3,0,0
2012,2012-06-09,rosemount,R-1,44.755664,-93.154008,BT2,1,1,0,38,16,0,0,2,1,0
2012,2012-06-09,rosemount,R-1,44.755664,-93.154008,BT3,0,0,0,0,0,0,0,0,0,0
2012,2012-06-10,lakeville,L-7,44.693527,-93.310089,DN,0,0,0,0,0,0,0,0,0,0
2012,2012-06-10,lakeville,L-7,44.693527,-93.310089,BT1,0,0,0,2,40,0,0,0,0,0
2012,2012-06-10,lakeville,L-7,44.693527,-93.310089,BT2,0,0,0,11,22,0,0,0,0,0
2012,2012-06-10,lakeville,L-7,44.693527,-93.310089,BT3,0,0,0,0,0,0,0,0,0,0
2012,2012-06-10,lakeville,L-8,44.685149,-93.298978,DN,0,0,1,0,0,0,0,0,0,0
2012,2012-06-10,lakeville,L-8,44.685149,-93.298978,BT1,0,0,5,37,13,0,0,0,0,0
2012,2012-06-10,lakeville,L-8,44.685149,-93.298978,BT2,0,0,0,0,0,0,0,0,0,0
2012,2012-06-10,lakeville,L-8,44.685149,-93.298978,BT3,0,0,0,0,0,0,0,0,0,0
2012,2012-06-11,eagan,E-11,44.840323,-93.171214,DN,0,0,0,0,0,0,0,0,0,0
2012,2012-06-11,eagan,E-11,44.840323,-93.171214,BT1,0,0,0,13,2,0,0,0,0,0
2012,2012-06-11,eagan,E-11,44.840323,-93.171214,BT2,0,0,0,0,0,0,0,0,0,0
2012,2012-06-11,eagan,E-11,44.840323,-93.171214,BT3,0,0,0,0,0,0,0,0,0,0
2012,2012-06-12,hastings,H-56,44.688363,-92.966275,DN,2,0,2,0,0,0,1,3,1,0
2012,2012-06-12,hastings,H-56,44.688363,-92.966275,BT1,1,0,1,10,0,0,1,1,1,0
2012,2012-06-12,hastings,H-56,44.688363,-92.966275,BT2,0,1,0,30,2,1,0,1,1,0
2012,2012-06-12,hastings,H-56,44.688363,-92.966275,BT3,0,1,1,158,6,2,1,1,1,0
2012,2012-06-12,mendota_heights,MH-2,44.873927,-93.114444,DN,0,0,3,0,0,1,2,4,2,1
2012,2012-06-12,mendota_heights,MH-2,44.873927,-93.114444,BT1,1,1,1,171,1,0,1,2,1,0
2012,2012-06-12,mendota_heights,MH-2,44.873927,-93.114444,BT2,0,0,0,0,0,0,0,0,0,0
2012,2012-06-12,mendota_heights,MH-2,44.873927,-93.114444,BT3,0,0,0,0,0,0,0,0,0,0
2012,2012-06-12,rosemount,R-21,44.754148,-93.110265,DN,2,0,2,0,0,4,2,3,1,1
2012,2012-06-12,rosemount,R-21,44.754148,-93.110265,BT1,2,0,3,36,23,4,1,3,1,2
2012,2012-06-12,rosemount,R-21,44.754148,-93.110265,BT2,0,0,0,0,0,0,0,0,0,0
2012,2012-06-12,rosemount,R-21,44.754148,-93.110265,BT3,0,0,0,0,0,0,0,0,0,0
2012,2012-06-12,south_st_paul,SSP-3,44.900316,-93.06406,DN,3,0,3,0,0,2,0,2,1,0
2012,2012-06-12,south_st_paul,SSP-3,44.900316,-93.06406,BT1,4,0,2,213,101,1,0,2,1,0
2012,2012-06-12,south_st_paul,SSP-3,44.900316,-93.06406,BT2,0,0,0,0,0,0,0,0,0,0
2012,2012-06-12,south_st_paul,SSP-3,44.900316,-93.06406,BT3,0,0,0,0,0,0,0,0,0,0
2012,2012-06-15,burnsville,B-2,44.733736,-93.321859,DN,1,0,0,0,0,1,0,1,1,1
2012,2012-06-15,burnsville,B-2,44.733736,-93.321859,BT1,0,0,2,14,13,1,1,1,0,1
2012,2012-06-15,burnsville,B-2,44.733736,-93.321859,BT2,0,0,0,0,0,0,0,0,0,0
2012,2012-06-15,burnsville,B-2,44.733736,-93.321859,BT3,0,0,0,0,0,0,0,0,0,0
2012,2012-06-15,burnsville,B-3,44.773658,-93.322624,DN,1,0,0,0,0,0,0,1,0,0
2012,2012-06-15,burnsville,B-3,44.773658,-93.322624,BT1,0,0,0,4,1,1,0,2,0,0
2012,2012-06-15,burnsville,B-3,44.773658,-93.322624,BT2,0,0,0,0,0,0,0,0,0,0
2012,2012-06-15,burnsville,B-3,44.773658,-93.322624,BT3,0,0,0,0,0,0,0,0,0,0
2012,2012-06-17,lakeville,L-9,44.689633,-93.16562,DN,0,0,3,0,0,0,0,0,0,0
2012,2012-06-17,lakeville,L-9,44.689633,-93.16562,BT1,0,0,0,15,1,0,0,0,0,0
2012,2012-06-17,lakeville,L-9,44.689633,-93.16562,BT2,0,0,0,0,0,0,0,0,0,0
2012,2012-06-17,lakeville,L-9,44.689633,-93.16562,BT3,0,0,0,0,0,0,0,0,0,0
2012,2012-06-17,lakeville,L-10,44.708502,-93.172313,DN,0,0,0,0,0,0,0,0,0,0
2012,2012-06-17,lakeville,L-10,44.708502,-93.172313,BT1,0,0,0,2,2,0,0,0,0,0
2012,2012-06-17,lakeville,L-10,44.708502,-93.172313,BT2,0,0,0,0,0,0,0,0,0,0
2012,2012-06-17,lakeville,L-10,44.708502,-93.172313,BT3,0,0,0,0,0,0,0,0,0,0
2012,2012-06-17,south_st_paul,SSP-1,44.886734,-93.060385,DN,0,0,0,0,0,0,0,0,0,0
2012,2012-06-17,south_st_paul,SSP-1,44.886734,-93.060385,BT1,0,0,0,83,15,0,0,0,0,0
2012,2012-06-17,south_st_paul,SSP-1,44.886734,-93.060385,BT2,0,0,0,0,0,0,0,0,0,0
2012,2012-06-17,south_st_paul,SSP-1,44.886734,-93.060385,BT3,0,0,0,0,0,0,0,0,0,0
2012,2012-06-18,eagan,E-34,44.810176,-93.151763,DN,0,0,0,0,0,0,0,0,0,0
2012,2012-06-18,eagan,E-34,44.810176,-93.151763,BT1,2,0,0,7,7,0,0,0,0,0
2012,2012-06-18,eagan,E-34,44.810176,-93.151763,BT2,0,0,0,0,0,0,0,0,0,0
2012,2012-06-18,eagan,E-34,44.810176,-93.151763,BT3,0,0,0,0,0,0,0,0,0,0
2012,2012-06-18,eagan,E-11,44.840323,-93.171214,DN,2,2,2,0,0,1,3,0,1,0
2012,2012-06-18,eagan,E-11,44.840323,-93.171214,BT1,0,0,0,323,1,1,0,0,1,0
2012,2012-06-18,eagan,E-11,44.840323,-93.171214,BT2,0,0,0,0,0,0,0,0,0,0
2012,2012-06-18,eagan,E-11,44.840323,-93.171214,BT3,0,0,0,0,0,0,0,0,0,0
2012,2012-06-19,burnsville,B-1,44.722346,-93.277829,DN,3,0,4,0,0,2,1,3,0,1
2012,2012-06-19,burnsville,B-1,44.722346,-93.277829,BT1,3,1,3,76,17,1,1,0,2,1
2012,2012-06-19,burnsville,B-1,44.722346,-93.277829,BT2,0,0,0,0,0,0,0,0,0,0
2012,2012-06-19,burnsville,B-1,44.722346,-93.277829,BT3,0,0,0,0,0,0,0,0,0,0
2012,2012-06-20,mendota_heights,MH-2,44.873927,-93.114444,DN,3,0,1,0,0,0,1,2,1,1
2012,2012-06-20,mendota_heights,MH-2,44.873927,-93.114444,BT1,0,0,0,13,2,0,0,1,2,1
2012,2012-06-20,mendota_heights,MH-2,44.873927,-93.114444,BT2,0,0,0,0,0,0,0,0,0,0
2012,2012-06-20,mendota_heights,MH-2,44.873927,-93.114444,BT3,0,0,0,0,0,0,0,0,0,0
2012,2012-06-20,lakeville,L-8,44.685149,-93.298978,DN,0,0,0,0,0,2,0,1,1,1
2012,2012-06-20,lakeville,L-8,44.685149,-93.298978,BT1,0,0,1,2,0,0,0,2,1,0
2012,2012-06-20,lakeville,L-8,44.685149,-93.298978,BT2,0,1,7,34,63,0,1,3,8,0
2012,2012-06-20,lakeville,L-8,44.685149,-93.298978,BT3,0,0,0,0,0,0,0,0,0,0
2012,2012-06-21,hastings,H-30,44.708145,-92.824535,DN,1,0,0,0,0,0,0,0,0,0
2012,2012-06-21,hastings,H-30,44.708145,-92.824535,BT1,2,0,0,234,31,0,0,0,0,0
2012,2012-06-21,hastings,H-30,44.708145,-92.824535,BT2,2,0,0,62,38,0,0,0,0,0
2012,2012-06-21,hastings,H-30,44.708145,-92.824535,BT3,2,0,0,53,11,0,0,0,1,0
2012,2012-06-21,rosemount,R-26,44.742367,-93.125072,DN,0,0,2,0,0,4,0,2,0,0
2012,2012-06-21,rosemount,R-26,44.742367,-93.125072,BT1,1,0,0,31,13,3,0,1,0,0
2012,2012-06-21,rosemount,R-26,44.742367,-93.125072,BT2,0,0,0,0,0,0,0,0,0,0
2012,2012-06-21,rosemount,R-26,44.742367,-93.125072,BT3,0,0,0,0,0,0,0,0,0,0
2012,2012-06-22,rosemount,R-1,44.755664,-93.154008,DN,1,0,0,0,0,1,0,3,1,0
2012,2012-06-22,rosemount,R-1,44.755664,-93.154008,BT1,1,0,0,11,20,2,0,2,1,0
2012,2012-06-22,rosemount,R-1,44.755664,-93.154008,BT2,0,0,0,0,0,0,0,0,0,0
2012,2012-06-22,rosemount,R-1,44.755664,-93.154008,BT3,0,0,0,0,0,0,0,0,0,0
2012,2012-06-25,eagan,E-33,44.81306,-93.108973,DN,0,0,0,0,0,0,0,0,0,0
2012,2012-06-25,eagan,E-33,44.81306,-93.108973,BT1,0,0,0,8,0,0,0,0,0,0
2012,2012-06-25,eagan,E-33,44.81306,-93.108973,BT2,0,0,0,34,0,0,0,0,0,0
2012,2012-06-25,eagan,E-33,44.81306,-93.108973,BT3,0,0,0,5,2,0,0,0,0,0
2012,2012-06-25,mendota_heights,MH-16,44.870945,-93.108285,DN,0,1,3,0,0,2,0,3,1,1
2012,2012-06-25,mendota_heights,MH-16,44.870945,-93.108285,BT1,1,0,0,6,7,0,2,3,1,0
2012,2012-06-25,mendota_heights,MH-16,44.870945,-93.108285,BT2,0,0,0,0,0,0,0,0,0,0
2012,2012-06-25,mendota_heights,MH-16,44.870945,-93.108285,BT3,0,0,0,0,0,0,0,0,0,0
2012,2012-06-26,apple_valley,AV-1,44.763729,-93.190726,DN,2,0,3,0,0,2,0,0,1,0
2012,2012-06-26,apple_valley,AV-1,44.763729,-93.190726,BT1,1,0,2,6,9,2,0,0,1,0
2012,2012-06-26,apple_valley,AV-1,44.763729,-93.190726,BT2,2,0,2,31,8,3,0,0,1,0
2012,2012-06-26,apple_valley,AV-1,44.763729,-93.190726,BT3,0,0,1,1,4,1,0,0,0,0
2012,2012-06-26,farmington,F-7,44.671104,-93.160206,DN,3,0,4,0,0,2,0,3,0,0
2012,2012-06-26,farmington,F-7,44.671104,-93.160206,BT1,3,0,1,88,16,2,0,3,1,0
2012,2012-06-26,farmington,F-7,44.671104,-93.160206,BT2,0,0,0,0,0,0,0,0,0,0
2012,2012-06-26,farmington,F-7,44.671104,-93.160206,BT3,0,0,0,0,0,0,0,0,0,0
2012,2012-06-27,apple_valley,AV-1,44.763729,-93.190726,DN,3,0,2,0,0,3,1,1,1,2
2012,2012-06-27,apple_valley,AV-1,44.763729,-93.190726,BT1,3,0,0,31,11,2,0,0,0,0
2012,2012-06-27,apple_valley,AV-1,44.763729,-93.190726,BT2,0,0,0,0,0,0,0,0,0,0
2012,2012-06-27,apple_valley,AV-1,44.763729,-93.190726,BT3,0,0,0,0,0,0,0,0,0,0
2012,2012-06-28,lilydale,LD-1,44.918062,-93.119388,DN,1,1,3,0,0,1,0,3,1,0
2012,2012-06-28,lilydale,LD-1,44.918062,-93.119388,BT1,0,1,1,0,0,1,0,2,1,0
2012,2012-06-28,lilydale,LD-1,44.918062,-93.119388,BT2,0,0,0,0,0,0,0,0,0,0
2012,2012-06-28,lilydale,LD-1,44.918062,-93.119388,BT3,0,0,0,0,0,0,0,0,0,0
2013,2013-06-02,mendota_heights,MH-2,44.873927,-93.114444,DN,3,1,3,0,0,2,3,4,2,1
2013,2013-06-02,mendota_heights,MH-2,44.873927,-93.114444,BT1,3,1,3,62,6,1,3,2,1,1
2013,2013-06-02,mendota_heights,MH-2,44.873927,-93.114444,BT2,0,0,0,0,0,0,0,0,0,0
2013,2013-06-02,mendota_heights,MH-2,44.873927,-93.114444,BT3,0,0,0,0,0,0,0,0,0,0
2013,2013-06-04,hastings,H-4,44.727635,-92.887857,DN,1,2,1,0,0,0,1,2,1,0
2013,2013-06-04,hastings,H-4,44.727635,-92.887857,BT1,0,0,0,0,0,0,0,0,0,0
2013,2013-06-04,hastings,H-4,44.727635,-92.887857,BT2,0,0,0,0,0,0,0,0,0,0
2013,2013-06-04,hastings,H-4,44.727635,-92.887857,BT3,1,0,0,2,2,2,0,0,0,0
2013,2013-06-04,rosemount,R-14,44.754164,-93.102369,DN,1,0,1,0,0,3,3,0,1,0
2013,2013-06-04,rosemount,R-14,44.754164,-93.102369,BT1,2,0,2,268,21,3,3,1,1,0
2013,2013-06-04,rosemount,R-14,44.754164,-93.102369,BT2,0,0,0,0,0,0,0,0,0,0
2013,2013-06-04,rosemount,R-14,44.754164,-93.102369,BT3,0,0,0,0,0,0,0,0,0,0
2013,2013-06-05,burnsville,B-1,44.722346,-93.277829,DN,1,0,0,0,0,2,1,6,4,0
2013,2013-06-05,burnsville,B-1,44.722346,-93.277829,BT1,1,0,5,13,9,0,12,3,4,5
2013,2013-06-05,burnsville,B-1,44.722346,-93.277829,BT2,0,0,4,0,0,0,0,0,0,0
2013,2013-06-05,burnsville,B-1,44.722346,-93.277829,BT3,0,0,0,0,0,0,0,0,0,0
2013,2013-06-05,burnsville,B-3,44.773658,-93.322624,DN,0,0,2,0,0,0,1,2,0,0
2013,2013-06-05,burnsville,B-3,44.773658,-93.322624,BT1,0,0,0,1,0,0,1,0,0,0
2013,2013-06-05,burnsville,B-3,44.773658,-93.322624,BT2,0,0,0,0,0,0,0,0,0,0
2013,2013-06-05,burnsville,B-3,44.773658,-93.322624,BT3,0,0,0,0,0,0,0,0,0,0
2013,2013-06-06,eagan,E-7,44.836701,-93.141104,DN,1,0,0,0,0,0,0,0,0,0
2013,2013-06-06,eagan,E-7,44.836701,-93.141104,BT1,0,0,5,6,15,2,3,0,2,0
2013,2013-06-06,eagan,E-7,44.836701,-93.141104,BT2,0,0,0,0,0,0,0,0,0,0
2013,2013-06-06,eagan,E-7,44.836701,-93.141104,BT3,0,0,0,0,0,0,0,0,0,0
2013,2013-06-06,hastings,H-56,44.688363,-92.966275,DN,1,0,1,0,0,2,1,3,1,0
2013,2013-06-06,hastings,H-56,44.688363,-92.966275,BT1,2,0,0,3,1,0,0,1,1,0
2013,2013-06-06,hastings,H-56,44.688363,-92.966275,BT2,0,0,0,0,2,0,0,1,1,0
2013,2013-06-06,hastings,H-56,44.688363,-92.966275,BT3,0,0,0,0,3,0,0,0,1,0
2013,2013-06-06,west_st_paul,WSP-5,44.913752,-93.07155,DN,2,0,2,0,0,2,0,4,2,0
2013,2013-06-06,west_st_paul,WSP-5,44.913752,-93.07155,BT1,1,0,0,4,94,0,0,2,1,0
